"disease","year","age","country","country_name","cases","dalys","deaths","yll","cohort_size"
"dummy_disease",2084,75,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2085,75,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2086,75,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2087,75,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2088,75,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2089,75,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2090,75,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2091,75,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2092,75,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2093,75,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2094,75,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2095,75,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2096,75,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2097,75,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2098,75,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2099,75,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2100,75,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2000,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2001,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2002,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2003,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2004,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2005,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2006,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2007,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2008,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2009,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2010,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2011,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2012,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2013,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2014,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2015,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2016,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2017,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2018,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2019,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2020,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2021,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2022,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2023,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2024,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2025,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2026,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2027,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2028,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2029,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2030,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2031,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2032,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2033,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2034,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2035,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2036,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2037,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2038,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2039,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2040,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2041,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2042,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2043,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2044,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2045,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2046,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2047,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2048,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2049,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2050,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2051,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2052,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2053,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2054,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2055,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2056,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2057,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2058,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2059,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2060,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2061,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2062,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2063,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2064,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2065,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2066,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2067,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2068,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2069,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2070,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2071,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2072,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2073,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2074,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2075,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2076,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2077,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2078,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2079,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2080,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2081,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2082,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2083,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2084,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2085,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2086,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2087,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2088,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2089,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2090,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2091,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2092,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2093,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2094,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2095,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2096,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2097,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2098,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2099,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2100,76,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2000,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2001,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2002,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2003,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2004,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2005,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2006,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2007,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2008,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2009,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2010,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2011,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2012,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2013,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2014,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2015,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2016,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2017,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2018,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2019,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2020,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2021,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2022,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2023,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2024,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2025,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2026,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2027,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2028,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2029,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2030,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2031,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2032,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2033,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2034,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2035,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2036,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2037,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2038,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2039,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2040,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2041,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2042,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2043,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2044,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2045,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2046,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2047,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2048,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2049,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2050,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2051,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2052,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2053,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2054,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2055,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2056,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2057,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2058,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2059,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2060,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2061,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2062,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2063,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2064,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2065,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2066,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2067,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2068,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2069,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2070,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2071,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2072,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2073,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2074,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2075,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2076,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2077,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2078,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2079,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2080,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2081,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2082,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2083,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2084,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2085,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2086,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2087,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2088,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2089,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2090,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2091,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2092,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2093,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2094,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2095,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2096,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2097,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2098,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2099,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2100,77,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2000,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2001,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2002,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2003,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2004,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2005,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2006,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2007,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2008,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2009,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2010,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2011,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2012,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2013,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2014,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2015,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2016,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2017,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2018,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2019,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2020,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2021,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2022,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2023,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2024,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2025,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2026,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2027,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2028,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2029,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2030,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2031,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2032,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2033,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2034,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2035,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2036,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2037,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2038,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2039,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2040,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2041,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2042,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2043,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2044,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2045,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2046,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2047,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2048,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2049,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2050,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2051,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2052,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2053,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2054,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2055,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2056,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2057,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2058,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2059,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2060,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2061,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2062,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2063,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2064,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2065,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2066,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2067,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2068,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2069,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2070,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2071,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2072,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2073,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2074,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2075,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2076,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2077,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2078,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2079,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2080,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2081,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2082,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2083,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2084,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2085,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2086,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2087,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2088,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2089,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2090,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2091,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2092,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2093,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2094,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2095,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2096,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2097,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2098,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2099,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2100,78,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2000,79,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2001,79,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2002,79,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2003,79,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2004,79,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2005,79,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2006,79,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2007,79,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2008,79,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2009,79,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2010,79,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2011,79,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2012,79,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2013,79,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2014,79,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2015,79,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2016,79,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2017,79,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2018,79,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2019,79,"RFP","Request for Proposal",NA,NA,NA,NA,NA
